KSS6v5fcZNoelu4eEZCFcw,1qCuOcks5HRv67OHovAVpg,318,3.87,152,1127,8,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3.5,26,4,4.00593435536,0,Yes
TBOOaVf015v-HOFTXatjeg,sbW8qHJgzEIH42B0S-3New,31,4.47,2,1492,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5,85,4,2.21417490593,1,Yes
X_nHaeK9P1CX7Hvd0l4-tA,sbW8qHJgzEIH42B0S-3New,13,2.77,0,790,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5,85,3,2.58527741521,0,No
RjSqoohsdPuKqZQ9RnG2Fg,sbW8qHJgzEIH42B0S-3New,32,3.58,2,790,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5,85,2,0.978126135223,0,No
SxOjm8u40Vf_v52UJyqw4g,sbW8qHJgzEIH42B0S-3New,3,4.0,0,731,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5,85,2,-1.61609853642,0,No
Cxwo1HjHSGEC89KjY9nKYg,sbW8qHJgzEIH42B0S-3New,3,1.67,2,1644,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5,85,1,-3.4211105255,0,No
qBxJqZGBLrB9hC7HLGIK4g,sbW8qHJgzEIH42B0S-3New,5,4.0,6,1035,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5,85,1,-2.22571367578,0,No
r4wiR0dlTX5gCEZOolu3-w,sbW8qHJgzEIH42B0S-3New,36,3.33,3,336,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5,85,1,-1.43525342368,0,No
m1moGMIO8EYsz9BamKvNVw,sbW8qHJgzEIH42B0S-3New,2,3.0,0,152,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5,85,2,0.44216533695,0,No
bQdtQJhFXjiuHrgscbU_uw,McikHxxEqZ2X0joaRNKlaw,26,4.38,2,244,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,124,4,2.11415671129,0,Yes
brVHUxer-ZTASTKIikehcA,McikHxxEqZ2X0joaRNKlaw,2,2.5,0,609,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,124,3,2.23341382865,0,No
s_sAdwMW2aimtkrJyi0UCw,McikHxxEqZ2X0joaRNKlaw,184,3.87,1148,913,23,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,124,3,1.43643531406,25,No
NHQSPdbpYr2Y0_zaoiS6Kw,McikHxxEqZ2X0joaRNKlaw,23,4.0,20,1583,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,124,5,5.45141434584,0,Yes
Bn0Y1KkaX4NHQyZ80m4Ktg,McikHxxEqZ2X0joaRNKlaw,4,3.5,1,1066,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,124,3,0.696100114577,0,No
jzVU2rvLsgu0DoBwqlMKGg,McikHxxEqZ2X0joaRNKlaw,13,3.23,1,1370,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,124,1,-0.144398456824,0,No
kJVSXidaaefpT7Lwh6B3ww,McikHxxEqZ2X0joaRNKlaw,6,4.17,0,152,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,124,5,4.22712542837,0,Yes
RjSqoohsdPuKqZQ9RnG2Fg,EoAY1JSVeJriBzId8lUQwQ,32,3.58,2,790,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5,74,1,-4.09352684086,0,No
jLOSvOEy5o8Ig-Qz7n674A,EoAY1JSVeJriBzId8lUQwQ,15,3.57,1,183,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5,74,1,-1.80839030531,1,No
M8NTZswg0xPaPnnTuAWqvw,EoAY1JSVeJriBzId8lUQwQ,1,3.0,0,183,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5,74,3,-0.292882985889,0,No
fKscTESN0hSYQTrc0uP08w,EoAY1JSVeJriBzId8lUQwQ,16,4.47,11,578,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5,74,5,1.30029603747,0,Yes
jLOSvOEy5o8Ig-Qz7n674A,TfvWSIAMFZ9zI3y2-K6wOA,15,3.57,1,183,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,5,5,0.187990156684,0,Yes
vMqTGP9DpuLiuOR-1VeD9Q,6p9TlP2I8S4agxYMNFSDjg,357,3.2,1754,2769,23,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,41,2,2.09909027506,0,No
AQh5QraVFN01ONF7XY3DIw,6p9TlP2I8S4agxYMNFSDjg,6,3.25,4,821,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,41,3,-0.37827921542,0,No
kYJOu9xji4CbA8NelrdH4g,6p9TlP2I8S4agxYMNFSDjg,1,3.0,0,152,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,41,3,-0.715325099189,0,No
6MQjQ3jfCUUxItIvKadJsw,JDDeaNfb0JXD1NbznSIC9g,57,3.77,22,701,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0,82,5,3.15133674048,1,Yes
OltbotTvVqaVHooXphbOrA,JDDeaNfb0JXD1NbznSIC9g,68,3.54,4,397,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0,82,4,2.11782192412,0,Yes
XwRyD7_pmXPugYH83fz7yA,JDDeaNfb0JXD1NbznSIC9g,48,3.98,96,1005,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0,82,3,-2.58400474993,2,No
Huvk0OmuczMxWJihVCgdgg,JDDeaNfb0JXD1NbznSIC9g,5,3.0,0,1096,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0,82,1,-3.41018968037,0,No
9HCfCmd0t5GErgm7He6AeQ,FiXamVMgMf9U0VqFHDZSEA,330,3.57,698,1155,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,22,3,-1.96300156404,2,No
UD7Y1CqfY6mDmRwIuCf6nA,eznh0XjVtv924K-KYx_ilQ,980,3.51,3672,1948,32,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,43,4,2.72563055445,12,Yes
T1x7C7o3oJ7I8pYb7pl1rw,eznh0XjVtv924K-KYx_ilQ,39,4.33,34,1827,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,43,2,-0.907702283729,0,No
YWklaHZ09JatSsqhWw58QQ,usSROUMiAgPcxV3Ym0OxMQ,9,3.0,0,275,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.5,99,2,-2.53950467911,1,No
EZRwXVx7rypSLF6xhy57KQ,usSROUMiAgPcxV3Ym0OxMQ,34,3.8,44,1155,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.5,99,1,0.358468043169,5,No
7OTasS9rcawN6UaddgPwUg,usSROUMiAgPcxV3Ym0OxMQ,1,5.0,0,244,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.5,99,5,0.457854128915,0,Yes
4AXdaTAyWCVd4MAFGMp2-A,usSROUMiAgPcxV3Ym0OxMQ,5,3.8,0,1278,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.5,99,3,1.66138520808,0,No
ei83TiI1GQJoct53DszEjA,usSROUMiAgPcxV3Ym0OxMQ,29,3.55,13,1096,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.5,99,3,5.59300368635,1,No
H4NhdCLWClmdNFe7ej7Njg,usSROUMiAgPcxV3Ym0OxMQ,72,3.38,390,1005,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.5,99,4,2.42435626744,9,Yes
j2UOrL-m5tvtqKXV4-RkYw,usSROUMiAgPcxV3Ym0OxMQ,44,3.3,40,762,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.5,99,1,-3.57640834801,0,No
ZIxqvG5qjkFN_gdj1VQJZA,usSROUMiAgPcxV3Ym0OxMQ,10,2.5,0,1370,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.5,99,4,3.87526575158,0,Yes
rA8wb0JmaR-YIaNk-kziFA,iBZRphMDFcS2aMbawc1OvA,1,5.0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4,5,-3.07483008963,0,Yes
yRlV2rrcnWsTib-TXnmwPA,r8BwdblCW-ZUES37BL0khw,4,3.25,0,487,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.5,17,5,2.32254041166,0,Yes
bXb6NeEXi6cu6bPvqWN73A,8Nm_jcCYtMXYW0ODSHDiXA,90,3.7,136,1736,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.5,7,5,4.11762908398,3,Yes
WQ6TB41vhe4WTyc7AqqYSA,eOv0Dbq2E8sd0CKMAqTImw,64,4.14,70,213,6,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,17,4,1.5133155804,1,Yes
bhZ13wN_5lQrKX278AP_aw,ucKQlQvOeJxETLNkpKcaSw,493,3.7,6624,1217,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.5,24,4,1.7199533611,30,Yes
oz1uu9Tb-VK8DR1soUdziQ,ucKQlQvOeJxETLNkpKcaSw,10,3.9,12,183,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.5,24,4,1.16592640638,3,Yes
yd0G8UkbgkXPYaHtbfIL2g,ZL6DNzyenFm9Kpz6uADlNg,6,3.17,3,852,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,60,4,1.70876321982,0,Yes
r4wiR0dlTX5gCEZOolu3-w,ZL6DNzyenFm9Kpz6uADlNg,36,3.33,3,336,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,60,3,-1.60747193451,0,No
jJ0Sn00IBzKzlJGSktE1aQ,83_p9vIqOq1TUIf3_GD7bA,61,4.22,22,943,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.5,106,5,2.91997399521,0,Yes
I0d5ZwdPYZG4j2hoBLqYxw,83_p9vIqOq1TUIf3_GD7bA,6,4.0,2,1127,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.5,106,5,0.834877847098,0,Yes
j5zfkWyTwdU-SR9_Dr5inA,83_p9vIqOq1TUIf3_GD7bA,4,4.0,4,1005,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.5,106,1,-0.0640384939324,2,No
SOV48M-juZxgvvKV-z678Q,B9C6j80ob0f1pwi1Cnnd1Q,23,3.68,2,1217,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.0,29,4,-0.57263291575,0,No
NOrYqaY7TaDA0igays8e8g,B9C6j80ob0f1pwi1Cnnd1Q,6,2.71,2,821,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.0,29,4,0.500744534414,0,Yes
UzGXrITqog05M-mb_9DnxA,2SwC8wqpZC4B9iFVTgYT9A,158,4.0,132,1705,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,4.0,251,5,4.1050494521,1,Yes
d5IWfQ-6Uq7-c9xfHFjBvQ,2SwC8wqpZC4B9iFVTgYT9A,6,2.33,0,913,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,4.0,251,5,1.25597013179,0,Yes
k4IBH0MzA61TOr6roK-r9Q,2SwC8wqpZC4B9iFVTgYT9A,2,4.0,0,336,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,4.0,251,4,3.9497603127,0,Yes
jfoGqXOWHPmsE7X5yZc_Rg,2SwC8wqpZC4B9iFVTgYT9A,30,4.13,55,1492,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,4.0,251,5,1.7588069939,3,Yes
XwRyD7_pmXPugYH83fz7yA,2SwC8wqpZC4B9iFVTgYT9A,48,3.98,96,1005,4,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,4.0,251,5,6.33663498716,3,Yes
LQJdvPCJwpvczdVW7Nif6A,lHP5STO7aomlEQixH8m1aA,4,3.75,0,701,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,60,5,2.58469772103,0,Yes
2cQrK_qA2DGZQcjlTTdKFA,lHP5STO7aomlEQixH8m1aA,12,4.0,0,213,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,60,5,2.12296304932,0,Yes
tWIGIboi8HfyOvcDzd04Xg,lHP5STO7aomlEQixH8m1aA,8,3.38,3,1521,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,60,2,-0.558195592287,2,No
